"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
06-12 03:22:40,0.144,0.056,99.787,0.013,0.0,0.001,1900220416.0,218918912.0,3752218624.0,10801819648.0,3176.383,7471.383,0.0,2.533,java / 0%,java / 717045760%
06-12 03:23:40,0.136,0.052,99.797,0.015,0.0,0.0,1899933696.0,218918912.0,3752235008.0,10802089984.0,2834.400,7293.500,0.0,1.917,java / 0%,java / 717049856%
06-12 03:24:40,0.145,0.054,99.791,0.010,0.0,0.001,1899499520.0,218918912.0,3752247296.0,10802511872.0,2820.150,7241.617,0.0,1.583,java / 0%,java / 717045760%
06-12 03:25:40,0.127,0.049,99.807,0.017,0.0,0.0,1899286528.0,218918912.0,3752280064.0,10802692096.0,3224.700,7445.050,0.0,2.150,java / 0%,java / 717049856%
06-12 03:26:40,0.129,0.058,99.800,0.014,0.0,0.0,1899999232.0,218918912.0,3752288256.0,10801971200.0,2810.633,7242.183,0.0,1.733,java / 0%,java / 717049856%
06-12 03:27:40,0.132,0.053,99.801,0.014,0.0,0.0,1900249088.0,218918912.0,3752308736.0,10801700864.0,2899.267,7281.517,0.0,1.800,java / 0%,java / 717045760%
06-12 03:28:40,0.147,0.058,99.774,0.019,0.0,0.001,1901400064.0,218918912.0,3752337408.0,10800521216.0,8684.217,11683.667,0.0,2.467,java / 0%,java / 717049856%
06-12 03:29:40,0.133,0.050,99.805,0.013,0.0,0.0,1900015616.0,218918912.0,3752349696.0,10801893376.0,2810.500,7263.983,0.0,1.717,java / 0%,java / 717045760%
06-12 03:30:40,0.163,0.055,99.761,0.021,0.0,0.0,1899991040.0,218918912.0,3752390656.0,10801876992.0,3218.517,7452.367,0.0,2.267,java / 0%,java / 717049856%
06-12 03:31:40,0.133,0.051,99.796,0.019,0.0,0.001,1900449792.0,218918912.0,3752407040.0,10801401856.0,2823.433,7273.317,0.0,1.650,java / 0%,java / 717045760%
06-12 03:32:39,0.143,0.056,99.789,0.011,0.0,0.0,1900449792.0,218918912.0,3752419328.0,10801389568.0,2784.517,7213.067,0.0,1.700,java / 0%,java / 717049856%
